2014-08-15T19:01:05.419Z,3,127508,129,255,8,01,58,05,3a,07,1e,75,11
2014-08-15T19:01:06.464Z,3,127508,129,255,8,01,5c,05,6f,07,1e,75,11
2014-08-15T19:01:06.474Z,3,127508,129,255,8,01,66,05,fc,07,1e,75,11
2014-08-15T19:01:07.147Z,3,127508,129,255,8,01,6c,05,50,08,1e,75,11
2014-08-15T19:01:07.217Z,3,127508,129,255,8,01,76,05,c9,08,1e,75,11
2014-08-15T19:01:07.782Z,3,127508,129,255,8,01,7a,05,08,09,1e,75,12
2014-08-15T19:01:08.973Z,3,127508,129,255,8,01,78,05,c5,08,1e,75,12
2014-08-15T19:01:09.302Z,3,127508,129,255,8,01,7a,05,e6,08,1e,75,12
2014-08-15T19:01:09.305Z,3,127508,129,255,8,01,7c,05,00,09,1e,75,12
2014-08-15T19:01:09.853Z,3,127508,129,255,8,01,7c,05,c7,08,1e,75,12
2014-08-15T19:01:10.359Z,3,127508,129,255,8,02,e2,04,0a,00,1e,75,17
2014-08-15T19:01:10.359Z,3,127508,129,255,8,02,e2,04,0a,00,1e,75,17
2014-08-15T19:01:10.378Z,3,127508,129,255,8,01,7e,05,e2,08,1e,75,13
2014-08-15T19:01:10.459Z,3,127508,129,255,8,02,e2,04,0a,00,1e,75,17
2014-08-15T19:01:12.016Z,3,127508,129,255,8,01,7e,05,c8,08,1e,75,13
2014-08-15T19:01:12.378Z,3,127508,129,255,8,01,7e,05,c0,08,1e,75,13
2014-08-15T19:01:12.818Z,3,127508,129,255,8,01,83,05,05,09,1e,75,13
2014-08-15T19:01:13.038Z,3,127508,129,255,8,01,85,05,16,09,1e,75,13
2014-08-15T19:01:13.506Z,3,127508,129,255,8,01,85,05,fc,08,1e,75,14
2014-08-15T19:01:13.907Z,3,127508,129,255,8,01,86,05,03,09,1e,75,14
2014-08-15T19:01:14.464Z,3,127508,129,255,8,01,87,05,f8,08,1e,75,14
2014-08-15T19:01:14.548Z,3,127508,129,255,8,01,88,05,01,09,1e,75,14
2014-08-15T19:01:14.747Z,3,127508,129,255,8,01,85,05,ba,08,1e,75,14
2014-08-15T19:01:15.040Z,3,127508,129,255,8,01,8a,05,04,09,1e,75,15
2014-08-15T19:01:15.799Z,3,127508,129,255,8,01,89,05,cf,08,1e,75,15
2014-08-15T19:01:16.206Z,3,127508,129,255,8,01,8b,05,ee,08,1e,75,15
2014-08-15T19:01:16.590Z,3,127508,129,255,8,01,8a,05,c1,08,1e,75,15
2014-08-15T19:01:17.150Z,3,127508,129,255,8,01,8a,05,ae,08,1e,75,15
2014-08-15T19:01:18.062Z,3,127508,129,255,8,01,8b,05,b0,08,1e,75,16
2014-08-15T19:01:19.526Z,3,127508,129,255,8,01,8e,05,e4,08,1e,75,16
2014-08-15T19:01:19.771Z,3,127508,129,255,8,01,8c,05,b0,08,1e,75,16
2014-08-15T19:01:20.348Z,3,127508,129,255,8,01,92,05,ff,08,1e,75,16
2014-08-15T19:01:20.359Z,3,127508,129,255,8,02,00,00,00,00,1e,75,18
2014-08-15T19:01:20.424Z,3,127508,129,255,8,01,91,05,e0,08,1e,75,16
2014-08-15T19:01:20.459Z,3,127508,129,255,8,02,00,00,00,00,1e,75,18
2014-08-15T19:01:20.979Z,3,127508,129,255,8,01,93,05,f1,08,1e,75,17
2014-08-15T19:01:21.284Z,3,127508,129,255,8,01,93,05,ef,08,1e,75,17
2014-08-15T19:01:21.308Z,3,127508,129,255,8,01,93,05,c7,08,1e,75,17
2014-08-15T19:01:21.709Z,3,127508,129,255,8,01,97,05,18,09,1e,75,17
2014-08-15T19:01:21.731Z,3,127508,129,255,8,01,97,05,fe,08,1e,75,17
2014-08-15T19:01:22.186Z,3,127508,129,255,8,01,94,05,b8,08,1e,75,18
2014-08-15T19:01:23.442Z,3,127508,129,255,8,01,98,05,04,09,1e,75,18
2014-08-15T19:01:24.018Z,3,127508,129,255,8,01,98,05,e9,08,1e,75,18
2014-08-15T19:01:24.615Z,3,127508,129,255,8,01,96,05,b6,08,1e,75,18
2014-08-15T19:01:24.751Z,3,127508,129,255,8,01,97,05,af,08,1e,75,18
2014-08-15T19:01:25.419Z,3,127508,129,255,8,01,98,05,b5,08,1e,75,19
2014-08-15T19:01:26.320Z,3,127508,129,255,8,01,9a,05,cb,08,1e,75,19
2014-08-15T19:01:26.701Z,3,127508,129,255,8,01,9c,05,e6,08,1e,75,19
2014-08-15T19:01:27.063Z,3,127508,129,255,8,01,9b,05,c4,08,1e,75,19
2014-08-15T19:01:27.582Z,3,127508,129,255,8,01,9e,05,f5,08,1e,75,19
2014-08-15T19:01:28.262Z,3,127508,129,255,8,01,9c,05,c9,08,1e,75,1a
2014-08-15T19:01:29.360Z,3,127508,129,255,8,01,9f,05,f0,08,1e,75,1a
2014-08-15T19:01:29.857Z,3,127508,129,255,8,01,a0,05,f6,08,1e,75,1a
2014-08-15T19:01:30.013Z,3,127508,129,255,8,01,9f,05,c8,08,1e,75,1a
2014-08-15T19:01:30.300Z,3,127508,129,255,8,01,9f,05,c6,08,1e,75,1a
2014-08-15T19:01:30.359Z,3,127508,129,255,8,02,e2,04,14,00,1e,75,19
2014-08-15T19:01:30.359Z,3,127508,129,255,8,02,e2,04,14,00,1e,75,19
2014-08-15T19:01:30.459Z,3,127508,129,255,8,02,e2,04,14,00,1e,75,19
2014-08-15T19:01:30.670Z,3,127508,129,255,8,01,50,05,af,08,1e,75,1b
2014-08-15T19:01:31.963Z,3,127508,129,255,8,01,4f,05,af,08,1e,75,1b
2014-08-15T19:01:32.400Z,3,127508,129,255,8,01,85,05,cf,08,1e,75,1b
2014-08-15T19:01:32.910Z,3,127508,129,255,8,01,86,05,cc,08,1e,75,1b
2014-08-15T19:01:33.133Z,3,127508,129,255,8,01,89,05,f1,08,1e,75,1b
2014-08-15T19:01:33.791Z,3,127508,129,255,8,01,88,05,cb,08,1e,75,1c
2014-08-15T19:01:35.676Z,3,127508,129,255,8,01,8b,05,f4,08,1e,75,1c
2014-08-15T19:01:35.982Z,3,127508,129,255,8,01,8c,05,ec,08,1e,75,1c
2014-08-15T19:01:36.275Z,3,127508,129,255,8,01,8f,05,13,09,1e,75,1c
2014-08-15T19:01:36.541Z,3,127508,129,255,8,01,8c,05,c4,08,1e,75,1c
2014-08-15T19:01:37.227Z,3,127508,129,255,8,01,8c,05,af,08,1e,75,1c
2014-08-15T19:01:38.483Z,3,127508,129,255,8,01,90,05,e6,08,1e,75,1c
2014-08-15T19:01:38.926Z,3,127508,129,255,8,01,90,05,cb,08,1e,75,1c
2014-08-15T19:01:39.269Z,3,127508,129,255,8,01,93,05,ef,08,1e,75,1c
2014-08-15T19:01:39.943Z,3,127508,129,255,8,01,94,05,ee,08,1e,75,1c
2014-08-15T19:01:40.359Z,3,127508,129,255,8,02,00,00,00,00,1e,75,1a
2014-08-15T19:01:40.459Z,3,127508,129,255,8,02,00,00,00,00,1e,75,1a
2014-08-15T19:01:40.667Z,3,127508,129,255,8,01,92,05,c1,08,1e,75,1e
2014-08-15T19:01:42.006Z,3,127508,129,255,8,01,93,05,c4,08,1e,75,1e
2014-08-15T19:01:42.158Z,3,127508,129,255,8,01,97,05,f6,08,1e,75,1e
2014-08-15T19:01:42.397Z,3,127508,129,255,8,01,98,05,fc,08,1e,75,1e
2014-08-15T19:01:42.609Z,3,127508,129,255,8,01,97,05,c0,08,1e,75,1e
2014-08-15T19:01:43.437Z,3,127508,129,255,8,01,96,05,ae,08,1e,75,1f
2014-08-15T19:01:44.401Z,3,127508,129,255,8,01,9a,05,eb,08,1e,75,1f
2014-08-15T19:01:44.494Z,3,127508,129,255,8,01,99,05,c3,08,1e,75,1f
2014-08-15T19:01:44.620Z,3,127508,129,255,8,01,99,05,b8,08,1e,75,1f
2014-08-15T19:01:44.970Z,3,127508,129,255,8,01,9e,05,0a,09,1e,75,1f
2014-08-15T19:01:45.738Z,3,127508,129,255,8,01,9e,05,f7,08,1e,75,20
2014-08-15T19:01:46.229Z,3,127508,129,255,8,01,9c,05,c4,08,1e,75,20
2014-08-15T19:01:46.304Z,3,127508,129,255,8,01,9c,05,b7,08,1e,75,20
2014-08-15T19:01:46.935Z,3,127508,129,255,8,01,a2,05,0e,09,1e,75,20
2014-08-15T19:01:47.424Z,3,127508,129,255,8,01,9e,05,b6,08,1e,75,20
2014-08-15T19:01:48.197Z,3,127508,129,255,8,01,a3,05,08,09,1e,75,21
2014-08-15T19:01:49.522Z,3,127508,129,255,8,01,a3,05,f2,08,1e,75,21
2014-08-15T19:01:49.857Z,3,127508,129,255,8,01,a1,05,b7,08,1e,75,21
2014-08-15T19:01:50.334Z,3,127508,129,255,8,01,a5,05,06,09,1e,75,21
2014-08-15T19:01:50.359Z,3,127508,129,255,8,02,e2,04,32,00,1e,75,1b
2014-08-15T19:01:50.359Z,3,127508,129,255,8,02,e2,04,32,00,1e,75,1b
2014-08-15T19:01:50.459Z,3,127508,129,255,8,02,e2,04,32,00,1e,75,1b
2014-08-15T19:01:50.994Z,3,127508,129,255,8,01,a2,05,ab,08,1e,75,21
2014-08-15T19:01:51.822Z,3,127508,129,255,8,01,a4,05,cc,08,1e,75,22
2014-08-15T19:01:53.109Z,3,127508,129,255,8,01,a7,05,f9,08,1e,75,22
2014-08-15T19:01:53.770Z,3,127508,129,255,8,01,a7,05,e7,08,1e,75,22
2014-08-15T19:01:54.019Z,3,127508,129,255,8,01,a6,05,c2,08,1e,75,22
2014-08-15T19:01:54.201Z,3,127508,129,255,8,01,a8,05,e5,08,1e,75,22
2014-08-15T19:01:54.928Z,3,127508,129,255,8,01,a6,05,b2,08,1e,75,23
2014-08-15T19:01:56.123Z,3,127508,129,255,8,01,a8,05,c2,08,1e,75,23
2014-08-15T19:01:56.525Z,3,127508,129,255,8,01,a8,05,b9,08,1e,75,23
2014-08-15T19:01:57.213Z,3,127508,129,255,8,01,a9,05,ba,08,1e,75,23
2014-08-15T19:01:57.519Z,3,127508,129,255,8,01,ab,05,c5,08,1e,75,23
2014-08-15T19:01:58.530Z,3,127508,129,255,8,01,aa,05,af,08,1e,75,24
2014-08-15T19:01:59.707Z,3,127508,129,255,8,01,ab,05,bf,08,1e,75,24
2014-08-15T19:01:59.725Z,3,127508,129,255,8,01,ae,05,fb,08,1e,75,24
2014-08-15T19:02:00.104Z,3,127508,129,255,8,01,ac,05,c6,08,1e,75,24
2014-08-15T19:02:00.378Z,3,127508,129,255,8,01,ae,05,e4,08,1e,75,24
2014-08-15T19:02:00.997Z,3,127508,129,255,8,01,af,05,e0,08,1e,75,25
2014-08-15T19:02:01.309Z,3,127508,129,255,8,01,ac,05,9c,08,1e,75,25
2014-08-15T19:02:01.626Z,3,127508,129,255,8,01,af,05,cb,08,1e,75,25
2014-08-15T19:02:01.803Z,3,127508,129,255,8,01,b1,05,e2,08,1e,75,25
2014-08-15T19:02:02.198Z,3,127508,129,255,8,01,ae,05,a3,08,1e,75,25
2014-08-15T19:02:02.400Z,3,127508,129,255,8,01,b0,05,b1,08,1e,75,26
2014-08-15T19:02:03.345Z,3,127508,129,255,8,01,b1,05,cc,08,1e,75,26
2014-08-15T19:02:03.833Z,3,127508,129,255,8,01,ac,05,5e,08,1e,75,26
2014-08-15T19:02:03.976Z,3,127508,129,255,8,01,af,05,7e,08,1e,75,26
2014-08-15T19:02:04.330Z,3,127508,129,255,8,01,ac,05,25,08,1e,75,26
2014-08-15T19:02:05.034Z,3,127508,129,255,8,01,ae,05,44,08,1e,75,27
2014-08-15T19:02:05.591Z,3,127508,129,255,8,01,af,05,53,08,1e,75,27
2014-08-15T19:02:06.224Z,3,127508,129,255,8,01,ae,05,2b,08,1e,75,27
2014-08-15T19:02:06.457Z,3,127508,129,255,8,01,ae,05,2a,08,1e,75,27
2014-08-15T19:02:06.679Z,3,127508,129,255,8,01,af,05,23,08,1e,75,27
2014-08-15T19:02:06.762Z,3,127508,129,255,8,01,ae,05,11,08,1e,75,28
2014-08-15T19:02:08.063Z,3,127508,129,255,8,01,ae,05,f2,07,1e,75,28
2014-08-15T19:02:08.634Z,3,127508,129,255,8,01,af,05,15,08,1e,75,28
2014-08-15T19:02:08.663Z,3,127508,129,255,8,01,ac,05,c7,07,1e,75,28
2014-08-15T19:02:08.794Z,3,127508,129,255,8,01,ae,05,cb,07,1e,75,28
2014-08-15T19:02:09.520Z,3,127508,129,255,8,01,b1,05,0f,08,1e,75,29
2014-08-15T19:02:10.794Z,3,127508,129,255,8,01,b0,05,f5,07,1e,75,29
2014-08-15T19:02:10.967Z,3,127508,129,255,8,01,af,05,c9,07,1e,75,29
2014-08-15T19:02:11.378Z,3,127508,129,255,8,01,ae,05,ac,07,1e,75,29
2014-08-15T19:02:11.644Z,3,127508,129,255,8,01,b0,05,ce,07,1e,75,29
2014-08-15T19:02:12.807Z,3,127508,129,255,8,01,af,05,ac,07,1e,75,2a
2014-08-15T19:02:13.102Z,3,127508,129,255,8,01,ac,05,72,07,1e,75,2a
2014-08-15T19:02:13.655Z,3,127508,129,255,8,01,ae,05,83,07,1e,75,2a
2014-08-15T19:02:14.188Z,3,127508,129,255,8,01,b1,05,b1,07,1e,75,2a
2014-08-15T19:02:14.811Z,3,127508,129,255,8,01,ae,05,5c,07,1e,75,2a
2014-08-15T19:02:15.467Z,3,127508,129,255,8,01,ae,05,58,07,1e,75,2b
2014-08-15T19:02:16.522Z,3,127508,129,255,8,01,ae,05,59,07,1e,75,2b
2014-08-15T19:02:17.102Z,3,127508,129,255,8,01,ac,05,33,07,1e,75,2b
2014-08-15T19:02:17.512Z,3,127508,129,255,8,01,b0,05,74,07,1e,75,2b
2014-08-15T19:02:18.014Z,3,127508,129,255,8,01,af,05,50,07,1e,75,2b
2014-08-15T19:02:18.925Z,3,127508,129,255,8,01,b0,05,4f,07,1e,75,2c
2014-08-15T19:02:19.776Z,3,127508,129,255,8,01,ac,05,ff,06,1e,75,2c
2014-08-15T19:02:20.432Z,3,127508,129,255,8,01,ae,05,03,07,1e,75,2c
2014-08-15T19:02:21.036Z,3,127508,129,255,8,01,b0,05,2b,07,1e,75,2c
2014-08-15T19:02:21.704Z,3,127508,129,255,8,01,b0,05,24,07,1e,75,2c
2014-08-15T19:02:22.761Z,3,127508,129,255,8,01,af,05,0f,07,1e,75,2c
2014-08-15T19:02:23.855Z,3,127508,129,255,8,01,ac,05,cf,06,1e,75,2c
2014-08-15T19:02:24.434Z,3,127508,129,255,8,01,ae,05,cc,06,1e,75,2c
2014-08-15T19:02:24.762Z,3,127508,129,255,8,01,af,05,e2,06,1e,75,2c
2014-08-15T19:02:25.373Z,3,127508,129,255,8,01,ac,05,af,06,1e,75,2c
2014-08-15T19:02:26.188Z,3,127508,129,255,8,01,ae,05,c2,06,1e,75,2e
2014-08-15T19:02:27.735Z,3,127508,129,255,8,01,b0,05,e6,06,1e,75,2e
2014-08-15T19:02:27.763Z,3,127508,129,255,8,01,b0,05,c3,06,1e,75,2e
2014-08-15T19:02:28.353Z,3,127508,129,255,8,01,57,05,0c,07,1e,75,2e
2014-08-15T19:02:28.447Z,3,127508,129,255,8,01,59,05,7c,07,1e,75,2e
2014-08-15T19:02:29.386Z,3,127508,129,255,8,01,8e,05,fc,06,1e,75,2f
2014-08-15T19:02:30.235Z,3,127508,129,255,8,01,9b,05,b5,07,1e,75,2f
2014-08-15T19:02:30.503Z,3,127508,129,255,8,01,a1,05,1c,08,1e,75,2f
2014-08-15T19:02:31.008Z,3,127508,129,255,8,01,a5,05,4c,08,1e,75,2f
2014-08-15T19:02:31.085Z,3,127508,129,255,8,01,ac,05,b9,08,1e,75,2f
2014-08-15T19:02:31.680Z,3,127508,129,255,8,01,af,05,c8,08,1e,75,30
2014-08-15T19:02:32.197Z,3,127508,129,255,8,01,b0,05,e1,08,1e,75,30
2014-08-15T19:02:32.568Z,3,127508,129,255,8,01,ac,05,8e,08,1e,75,30
2014-08-15T19:02:32.879Z,3,127508,129,255,8,01,ae,05,9a,08,1e,75,30
2014-08-15T19:02:33.058Z,3,127508,129,255,8,01,aa,05,3f,08,1e,75,30
2014-08-15T19:02:34.023Z,3,127508,129,255,8,01,aa,05,3e,08,1e,75,31
2014-08-15T19:02:34.822Z,3,127508,129,255,8,01,ac,05,58,08,1e,75,31
2014-08-15T19:02:35.464Z,3,127508,129,255,8,01,ae,05,59,08,1e,75,31
2014-08-15T19:02:36.003Z,3,127508,129,255,8,01,af,05,6a,08,1e,75,31
2014-08-15T19:02:36.471Z,3,127508,129,255,8,01,b0,05,65,08,1e,75,31
2014-08-15T19:02:37.203Z,3,127508,129,255,8,01,b0,05,54,08,1e,75,32
2014-08-15T19:02:37.805Z,3,127508,129,255,8,01,b0,05,54,08,1e,75,32
2014-08-15T19:02:38.144Z,3,127508,129,255,8,01,ae,05,10,08,1e,75,32
2014-08-15T19:02:38.325Z,3,127508,129,255,8,01,ae,05,0b,08,1e,75,32
2014-08-15T19:02:39.023Z,3,127508,129,255,8,01,b0,05,1c,08,1e,75,32
2014-08-15T19:02:40.110Z,3,127508,129,255,8,01,ac,05,c1,07,1e,75,33
2014-08-15T19:02:41.904Z,3,127508,129,255,8,01,ac,05,bc,07,1e,75,33
2014-08-15T19:02:42.023Z,3,127508,129,255,8,01,ac,05,c6,07,1e,75,33
2014-08-15T19:02:42.385Z,3,127508,129,255,8,01,b3,05,1f,08,1e,75,33
2014-08-15T19:02:42.605Z,3,127508,129,255,8,01,b1,05,ee,07,1e,75,33
2014-08-15T19:02:43.501Z,3,127508,129,255,8,01,b0,05,cf,07,1e,75,34
2014-08-15T19:02:44.631Z,3,127508,129,255,8,01,ac,05,79,07,1e,75,34
2014-08-15T19:02:44.703Z,3,127508,129,255,8,01,b0,05,ba,07,1e,75,34
2014-08-15T19:02:45.055Z,3,127508,129,255,8,01,ae,05,8a,07,1e,75,34
2014-08-15T19:02:45.668Z,3,127508,129,255,8,01,b0,05,9f,07,1e,75,34
2014-08-15T19:02:46.166Z,3,127508,129,255,8,01,b0,05,99,07,1e,75,35
2014-08-15T19:02:47.264Z,3,127508,129,255,8,01,ae,05,59,07,1e,75,35
2014-08-15T19:02:47.596Z,3,127508,129,255,8,01,b0,05,74,07,1e,75,35
2014-08-15T19:02:47.840Z,3,127508,129,255,8,01,af,05,5c,07,1e,75,35
2014-08-15T19:02:48.520Z,3,127508,129,255,8,01,ac,05,12,07,1e,75,35
2014-08-15T19:02:49.445Z,3,127508,129,255,8,01,b0,05,51,07,1e,75,36
2014-08-15T19:02:50.137Z,3,127508,129,255,8,01,b0,05,49,07,1e,75,36
2014-08-15T19:02:50.544Z,3,127508,129,255,8,01,b0,05,41,07,1e,75,36
2014-08-15T19:02:50.663Z,3,127508,129,255,8,01,b0,05,32,07,1e,75,36
2014-08-15T19:02:50.778Z,3,127508,129,255,8,01,ac,05,e6,06,1e,75,36
2014-08-15T19:02:51.490Z,3,127508,129,255,8,01,ac,05,b8,06,1e,75,37
2014-08-15T19:02:52.912Z,3,127508,129,255,8,01,af,05,f4,06,1e,75,37
2014-08-15T19:02:52.976Z,3,127508,129,255,8,01,ae,05,c7,06,1e,75,37
2014-08-15T19:02:53.392Z,3,127508,129,255,8,01,ae,05,be,06,1e,75,37
2014-08-15T19:02:53.653Z,3,127508,129,255,8,01,b0,05,eb,06,1e,75,37
2014-08-15T19:02:53.873Z,3,127508,129,255,8,01,af,05,bc,06,1e,75,38
2014-08-15T19:02:54.683Z,3,127508,129,255,8,01,af,05,b9,06,1e,75,38
2014-08-15T19:02:54.785Z,3,127508,129,255,8,01,af,05,ac,06,1e,75,38
2014-08-15T19:02:55.436Z,3,127508,129,255,8,01,1c,05,1b,07,1e,75,38
2014-08-15T19:02:56.128Z,3,127508,129,255,8,01,1f,05,8b,07,1e,75,38
2014-08-15T19:02:56.332Z,3,127508,129,255,8,01,21,05,e8,07,1e,75,39
2014-08-15T19:02:57.661Z,3,127508,129,255,8,01,22,05,46,08,1e,75,39
2014-08-15T19:02:58.102Z,3,127508,129,255,8,01,26,05,e6,08,1e,75,39
2014-08-15T19:02:58.570Z,3,127508,129,255,8,01,25,05,f5,08,1e,75,39
2014-08-15T19:02:58.910Z,3,127508,129,255,8,01,24,05,09,09,1e,75,39
2014-08-15T19:02:59.837Z,3,127508,129,255,8,01,22,05,e6,08,1e,75,3a
2014-08-15T19:03:00.997Z,3,127508,129,255,8,01,21,05,ee,08,1e,75,3a
2014-08-15T19:03:01.265Z,3,127508,129,255,8,01,1e,05,c4,08,1e,75,3a
2014-08-15T19:03:01.280Z,3,127508,129,255,8,01,1e,05,e0,08,1e,75,3a
2014-08-15T19:03:01.424Z,3,127508,129,255,8,01,1e,05,13,09,1e,75,3a
2014-08-15T19:03:02.037Z,3,127508,129,255,8,01,1c,05,0e,09,1e,75,3b
2014-08-15T19:03:03.243Z,3,127508,129,255,8,01,1b,05,ff,08,1e,75,3b
2014-08-15T19:03:03.866Z,3,127508,129,255,8,01,1a,05,12,09,1e,75,3b
2014-08-15T19:03:04.034Z,3,127508,129,255,8,01,19,05,09,09,1e,75,3b
2014-08-15T19:03:04.512Z,3,127508,129,255,8,01,14,05,ac,08,1e,75,3b
2014-08-15T19:03:05.277Z,3,127508,129,255,8,01,16,05,0b,09,1e,75,3c
2014-08-15T19:03:07.014Z,3,127508,129,255,8,01,12,05,ac,08,1e,75,3c
